longitude,latitude,Yield,crop,season
20.25,-15.25,0.8500794,maize,major
20.75,-15.25,0.84692687,maize,major
21.75,-15.25,0.4552012,maize,major
22.25,-15.25,1.5088956,maize,major
22.75,-15.25,1.6393098,maize,major
23.25,-15.25,1.7428153,maize,major
23.75,-15.25,1.9804962,maize,major
24.25,-15.25,2.1807733,maize,major
25.25,-15.25,2.6230419,maize,major
25.75,-15.25,2.6888545,maize,major
26.75,-15.25,2.675033,maize,major
27.25,-15.25,2.3604698,maize,major
27.75,-15.25,2.283523,maize,major
28.25,-15.25,2.0031285,maize,major
28.75,-15.25,2.0490575,maize,major
29.25,-15.25,2.299332,maize,major
29.75,-15.25,1.9720037,maize,major
30.25,-15.25,0.9237817,maize,major
30.75,-15.25,1.0070193,maize,major
31.25,-15.25,1.0521915,maize,major
31.75,-15.25,1.0067892,maize,major
32.25,-15.25,0.94744545,maize,major
32.75,-15.25,0.94282794,maize,major
33.25,-15.25,1.0741428,maize,major
33.75,-15.25,1.1859599,maize,major
34.25,-15.25,1.2140186,maize,major
34.75,-15.25,1.8169606,maize,major
35.25,-15.25,1.3538554,maize,major
35.75,-15.25,0.7686226,maize,major
36.25,-15.25,0.93073297,maize,major
36.75,-15.25,1.0680025,maize,major
37.25,-15.25,1.0293596,maize,major
37.75,-15.25,1.0715996,maize,major
38.25,-15.25,1.1086942,maize,major
38.75,-15.25,0.9655598,maize,major
39.25,-15.25,0.8692291,maize,major
39.75,-15.25,1.0169683,maize,major
40.25,-15.25,1.1504395,maize,major
47.75,-15.25,2.009903,maize,major
48.25,-15.25,2.329864,maize,major
48.75,-15.25,1.644595,maize,major
49.25,-15.25,1.2183657,maize,major
142.75,-15.25,9.282301,maize,major
143.25,-15.25,9.578349,maize,major
291.25,-15.25,1.7378334,maize,major
291.75,-15.25,4.2626452,maize,major
292.75,-15.25,5.090378,maize,major
294.75,-15.25,3.0165172,maize,major
295.25,-15.25,3.3952188,maize,major
295.75,-15.25,2.8343804,maize,major
298.75,-15.25,4.2138467,maize,major
299.25,-15.25,3.175384,maize,major
299.75,-15.25,3.0812879,maize,major
300.25,-15.25,3.2479882,maize,major
300.75,-15.25,4.403962,maize,major
301.25,-15.25,4.418243,maize,major
301.75,-15.25,4.433691,maize,major
302.25,-15.25,4.861864,maize,major
302.75,-15.25,4.63792,maize,major
303.25,-15.25,4.264623,maize,major
303.75,-15.25,4.0181093,maize,major
304.25,-15.25,3.9396336,maize,major
304.75,-15.25,3.7845685,maize,major
305.25,-15.25,3.6494336,maize,major
305.75,-15.25,3.8115826,maize,major
306.25,-15.25,4.2362537,maize,major
306.75,-15.25,3.8946843,maize,major
307.25,-15.25,4.0900674,maize,major
308.75,-15.25,4.0270147,maize,major
309.25,-15.25,4.2134666,maize,major
309.75,-15.25,4.6733794,maize,major
310.25,-15.25,4.229501,maize,major
310.75,-15.25,4.189358,maize,major
311.25,-15.25,4.0686617,maize,major
311.75,-15.25,4.129223,maize,major
312.25,-15.25,4.091566,maize,major
312.75,-15.25,3.8257709,maize,major
313.25,-15.25,2.912347,maize,major
313.75,-15.25,2.9665334,maize,major
314.25,-15.25,3.1480536,maize,major
314.75,-15.25,3.1831334,maize,major
315.75,-15.25,4.75293,maize,major
316.25,-15.25,5.3457456,maize,major
316.75,-15.25,5.2645063,maize,major
317.25,-15.25,4.9307537,maize,major
317.75,-15.25,3.9906347,maize,major
318.25,-15.25,4.0815883,maize,major
12.75,-14.75,0.5056487,maize,major
13.25,-14.75,0.8976514,maize,major
13.75,-14.75,1.1884086,maize,major
16.25,-14.75,1.1705482,maize,major
16.75,-14.75,1.1831164,maize,major
17.25,-14.75,1.1841205,maize,major
17.75,-14.75,1.0802909,maize,major
18.25,-14.75,0.96539164,maize,major
18.75,-14.75,0.8253292,maize,major
19.25,-14.75,0.8567099,maize,major
19.75,-14.75,0.8338065,maize,major
20.25,-14.75,0.86198276,maize,major
20.75,-14.75,0.88003105,maize,major
21.75,-14.75,0.7504312,maize,major
22.25,-14.75,1.2348598,maize,major
22.75,-14.75,1.4143803,maize,major
23.25,-14.75,1.869136,maize,major
23.75,-14.75,2.1696553,maize,major
24.25,-14.75,2.4587479,maize,major
24.75,-14.75,2.5703523,maize,major
25.25,-14.75,2.6450214,maize,major
25.75,-14.75,2.6254818,maize,major
26.25,-14.75,2.7308178,maize,major
26.75,-14.75,2.7840247,maize,major
27.25,-14.75,2.5907452,maize,major
27.75,-14.75,2.1869664,maize,major
28.25,-14.75,2.1250157,maize,major
28.75,-14.75,2.659752,maize,major
29.25,-14.75,2.6260734,maize,major
29.75,-14.75,1.8064834,maize,major
30.25,-14.75,1.1854424,maize,major
30.75,-14.75,1.2149057,maize,major
31.25,-14.75,1.099601,maize,major
31.75,-14.75,1.064096,maize,major
32.25,-14.75,1.0251081,maize,major
32.75,-14.75,1.06876,maize,major
33.25,-14.75,1.0820618,maize,major
33.75,-14.75,0.8506991,maize,major
34.25,-14.75,0.8758917,maize,major
34.75,-14.75,1.2029686,maize,major
35.75,-14.75,0.7802865,maize,major
36.25,-14.75,0.8858944,maize,major
36.75,-14.75,0.9726221,maize,major
37.25,-14.75,0.89590645,maize,major
37.75,-14.75,0.94838965,maize,major
38.25,-14.75,0.9346806,maize,major
38.75,-14.75,0.8730176,maize,major
39.25,-14.75,0.906303,maize,major
39.75,-14.75,0.8745311,maize,major
40.25,-14.75,0.93500733,maize,major
48.25,-14.75,2.0289764,maize,major
48.75,-14.75,1.6297413,maize,major
49.25,-14.75,2.7430658,maize,major
49.75,-14.75,3.432887,maize,major
142.25,-14.75,8.103014,maize,major
142.75,-14.75,10.152233,maize,major
143.75,-14.75,9.411634,maize,major
144.25,-14.75,8.779404,maize,major
291.25,-14.75,2.7660148,maize,major
291.75,-14.75,3.1904175,maize,major
292.25,-14.75,5.9322257,maize,major
292.75,-14.75,4.7693086,maize,major
294.75,-14.75,2.5164995,maize,major
295.75,-14.75,2.6575696,maize,major
296.25,-14.75,3.9923346,maize,major
298.75,-14.75,3.363243,maize,major
299.25,-14.75,3.7742813,maize,major
299.75,-14.75,3.0200574,maize,major
300.75,-14.75,3.859858,maize,major
301.25,-14.75,3.1613443,maize,major
301.75,-14.75,3.7341037,maize,major
302.25,-14.75,4.4411345,maize,major
302.75,-14.75,4.4637613,maize,major
303.25,-14.75,4.3807135,maize,major
303.75,-14.75,3.7664006,maize,major
304.25,-14.75,3.9581733,maize,major
304.75,-14.75,4.1155863,maize,major
305.25,-14.75,3.2126122,maize,major
305.75,-14.75,3.2288897,maize,major
306.25,-14.75,3.8698366,maize,major
306.75,-14.75,3.7824364,maize,major
307.25,-14.75,4.157673,maize,major
307.75,-14.75,3.7928548,maize,major
308.75,-14.75,4.443625,maize,major
309.25,-14.75,4.293391,maize,major
309.75,-14.75,4.250592,maize,major
310.25,-14.75,4.289035,maize,major
310.75,-14.75,4.0416164,maize,major
311.25,-14.75,4.108461,maize,major
311.75,-14.75,4.171122,maize,major
312.25,-14.75,3.558906,maize,major
312.75,-14.75,4.2597294,maize,major
313.25,-14.75,3.909625,maize,major
313.75,-14.75,2.8815708,maize,major
315.75,-14.75,5.1760235,maize,major
316.25,-14.75,4.5785604,maize,major
316.75,-14.75,5.0251837,maize,major
317.25,-14.75,4.706921,maize,major
12.75,-14.25,0.3865878,maize,major
13.25,-14.25,0.8213798,maize,major
13.75,-14.25,1.1031344,maize,major
14.25,-14.25,0.88172257,maize,major
14.75,-14.25,1.1447511,maize,major
15.25,-14.25,1.0747571,maize,major
15.75,-14.25,1.2347894,maize,major
16.25,-14.25,1.3326994,maize,major
17.25,-14.25,1.2770783,maize,major
17.75,-14.25,0.9411502,maize,major
18.25,-14.25,0.8566192,maize,major
18.75,-14.25,1.00504,maize,major
19.25,-14.25,0.97385436,maize,major
19.75,-14.25,1.0622376,maize,major
20.25,-14.25,1.1327558,maize,major
21.25,-14.25,1.0135745,maize,major
21.75,-14.25,0.7975483,maize,major
22.25,-14.25,1.3687912,maize,major
22.75,-14.25,1.4084076,maize,major
23.25,-14.25,2.3325427,maize,major
23.75,-14.25,2.6604822,maize,major
26.25,-14.25,2.6187677,maize,major
27.25,-14.25,2.4597325,maize,major
27.75,-14.25,2.071851,maize,major
28.25,-14.25,2.641122,maize,major
28.75,-14.25,2.386883,maize,major
29.25,-14.25,2.3128319,maize,major
29.75,-14.25,2.7526922,maize,major
30.25,-14.25,2.9538233,maize,major
30.75,-14.25,3.219405,maize,major
31.25,-14.25,2.8684,maize,major
31.75,-14.25,2.0044699,maize,major
32.25,-14.25,2.2441964,maize,major
32.75,-14.25,2.8799763,maize,major
33.25,-14.25,1.7552726,maize,major
33.75,-14.25,1.2116351,maize,major
34.25,-14.25,1.0504252,maize,major
34.75,-14.25,0.9717131,maize,major
35.25,-14.25,1.1665,maize,major
35.75,-14.25,0.8632099,maize,major
37.75,-14.25,0.9981025,maize,major
38.25,-14.25,1.0232744,maize,major
38.75,-14.25,0.8970462,maize,major
39.25,-14.25,0.929912,maize,major
39.75,-14.25,1.1140046,maize,major
40.25,-14.25,0.98753446,maize,major
48.75,-14.25,2.162629,maize,major
49.25,-14.25,2.6028771,maize,major
49.75,-14.25,3.3324804,maize,major
142.25,-14.25,9.023172,maize,major
142.75,-14.25,10.84256,maize,major
143.25,-14.25,10.859205,maize,major
292.25,-14.25,4.796096,maize,major
292.75,-14.25,4.4128623,maize,major
293.25,-14.25,2.7058728,maize,major
295.25,-14.25,3.6937509,maize,major
299.25,-14.25,4.735721,maize,major
299.75,-14.25,5.1310887,maize,major
300.25,-14.25,5.8141747,maize,major
301.25,-14.25,2.077713,maize,major
301.75,-14.25,2.9682882,maize,major
302.25,-14.25,3.8384151,maize,major
302.75,-14.25,3.940217,maize,major
303.25,-14.25,4.805298,maize,major
303.75,-14.25,3.7449362,maize,major
304.25,-14.25,4.4388685,maize,major
304.75,-14.25,4.237617,maize,major
305.25,-14.25,3.457245,maize,major
305.75,-14.25,3.0936763,maize,major
306.25,-14.25,3.2769527,maize,major
306.75,-14.25,4.674328,maize,major
307.25,-14.25,3.854565,maize,major
307.75,-14.25,4.032735,maize,major
309.25,-14.25,4.341113,maize,major
309.75,-14.25,4.202578,maize,major
310.25,-14.25,4.383795,maize,major
310.75,-14.25,4.238124,maize,major
311.25,-14.25,4.0045643,maize,major
311.75,-14.25,4.5299377,maize,major
312.25,-14.25,3.4179287,maize,major
312.75,-14.25,4.034747,maize,major
313.25,-14.25,4.8990173,maize,major
313.75,-14.25,4.0662546,maize,major
13.25,-13.75,0.8309307,maize,major
13.75,-13.75,1.0658019,maize,major
14.25,-13.75,1.233741,maize,major
14.75,-13.75,0.92455876,maize,major
15.25,-13.75,0.9565227,maize,major
15.75,-13.75,1.0846648,maize,major
16.25,-13.75,1.3013501,maize,major
16.75,-13.75,1.3173898,maize,major
17.25,-13.75,1.2996187,maize,major
17.75,-13.75,0.98845625,maize,major
18.25,-13.75,1.0729665,maize,major
19.25,-13.75,1.0157886,maize,major
19.75,-13.75,0.91119945,maize,major
20.25,-13.75,1.1385093,maize,major
21.75,-13.75,0.6761009,maize,major
22.25,-13.75,1.3982334,maize,major
22.75,-13.75,1.2926095,maize,major
23.25,-13.75,2.16469,maize,major
23.75,-13.75,3.2964137,maize,major
24.25,-13.75,3.4116697,maize,major
25.75,-13.75,3.3219395,maize,major
27.25,-13.75,2.9560318,maize,major
27.75,-13.75,2.6283984,maize,major
28.25,-13.75,2.812663,maize,major
28.75,-13.75,2.6516943,maize,major
29.25,-13.75,2.6369953,maize,major
29.75,-13.75,2.5542145,maize,major
30.25,-13.75,2.9098823,maize,major
30.75,-13.75,3.2159858,maize,major
31.25,-13.75,3.2737446,maize,major
31.75,-13.75,3.1127906,maize,major
32.25,-13.75,2.3503466,maize,major
32.75,-13.75,2.5665336,maize,major
33.25,-13.75,1.3526146,maize,major
33.75,-13.75,0.9758029,maize,major
34.25,-13.75,1.516204,maize,major
34.75,-13.75,1.0529416,maize,major
35.25,-13.75,0.899143,maize,major
37.25,-13.75,0.8878033,maize,major
40.25,-13.75,0.9544507,maize,major
48.75,-13.75,2.9113176,maize,major
49.25,-13.75,2.2148182,maize,major
49.75,-13.75,2.907413,maize,major
142.25,-13.75,10.908424,maize,major
142.75,-13.75,11.471462,maize,major
291.75,-13.75,4.5521364,maize,major
292.25,-13.75,4.3868656,maize,major
292.75,-13.75,4.398561,maize,major
295.75,-13.75,2.9338818,maize,major
296.25,-13.75,2.9753995,maize,major
296.75,-13.75,3.5128765,maize,major
297.75,-13.75,3.9097974,maize,major
299.75,-13.75,6.1850624,maize,major
300.25,-13.75,4.6552753,maize,major
301.75,-13.75,3.0094383,maize,major
302.25,-13.75,3.6738644,maize,major
302.75,-13.75,3.767886,maize,major
303.25,-13.75,5.0718155,maize,major
303.75,-13.75,4.428549,maize,major
304.25,-13.75,4.7493353,maize,major
304.75,-13.75,5.088408,maize,major
305.25,-13.75,5.0629845,maize,major
305.75,-13.75,3.572776,maize,major
306.75,-13.75,3.7948346,maize,major
307.25,-13.75,3.7429779,maize,major
307.75,-13.75,3.8451078,maize,major
309.25,-13.75,4.1371155,maize,major
309.75,-13.75,4.5422583,maize,major
310.25,-13.75,4.5493307,maize,major
310.75,-13.75,4.2064085,maize,major
311.25,-13.75,4.862048,maize,major
311.75,-13.75,4.780538,maize,major
312.25,-13.75,4.307797,maize,major
312.75,-13.75,3.6937861,maize,major
313.25,-13.75,5.511445,maize,major
313.75,-13.75,4.0994425,maize,major
13.25,-13.25,0.55619276,maize,major
13.75,-13.25,1.0905018,maize,major
14.25,-13.25,1.1277452,maize,major
14.75,-13.25,1.0412136,maize,major
15.25,-13.25,0.90308166,maize,major
15.75,-13.25,0.9799812,maize,major
16.25,-13.25,1.1663334,maize,major
16.75,-13.25,1.1662271,maize,major
17.25,-13.25,1.4268929,maize,major
17.75,-13.25,1.1484363,maize,major
18.25,-13.25,1.0597092,maize,major
18.75,-13.25,1.0255258,maize,major
19.75,-13.25,0.9481974,maize,major
20.25,-13.25,1.0547879,maize,major
21.25,-13.25,0.82824874,maize,major
21.75,-13.25,0.5674794,maize,major
22.25,-13.25,0.61583996,maize,major
22.75,-13.25,0.95661765,maize,major
23.25,-13.25,1.6470263,maize,major
23.75,-13.25,1.5919422,maize,major
24.25,-13.25,2.770702,maize,major
24.75,-13.25,3.2815197,maize,major
28.25,-13.25,2.8445582,maize,major
28.75,-13.25,2.1087794,maize,major
30.25,-13.25,2.5346382,maize,major
31.25,-13.25,2.9573972,maize,major
31.75,-13.25,3.2222488,maize,major
32.25,-13.25,3.0816455,maize,major
32.75,-13.25,2.3682876,maize,major
33.25,-13.25,1.347329,maize,major
33.75,-13.25,0.9203007,maize,major
34.25,-13.25,1.6785592,maize,major
34.75,-13.25,1.0993329,maize,major
35.25,-13.25,0.99700034,maize,major
36.75,-13.25,1.022143,maize,major
37.75,-13.25,0.98980016,maize,major
49.25,-13.25,1.6097114,maize,major
142.75,-13.25,11.123332,maize,major
291.25,-13.25,4.5788174,maize,major
291.75,-13.25,3.8739035,maize,major
292.25,-13.25,3.0681033,maize,major
292.75,-13.25,3.122271,maize,major
295.25,-13.25,2.089065,maize,major
295.75,-13.25,1.810675,maize,major
296.25,-13.25,2.5491233,maize,major
299.75,-13.25,4.7861505,maize,major
300.25,-13.25,4.9209228,maize,major
300.75,-13.25,5.60443,maize,major
301.75,-13.25,3.7407222,maize,major
302.25,-13.25,3.725836,maize,major
302.75,-13.25,4.5789337,maize,major
303.25,-13.25,6.2335005,maize,major
303.75,-13.25,4.164113,maize,major
304.25,-13.25,3.7135966,maize,major
304.75,-13.25,3.5592313,maize,major
307.25,-13.25,4.0274744,maize,major
307.75,-13.25,3.7365026,maize,major
308.25,-13.25,4.151364,maize,major
308.75,-13.25,3.8284502,maize,major
309.75,-13.25,4.324318,maize,major
310.25,-13.25,4.154164,maize,major
310.75,-13.25,4.44928,maize,major
311.25,-13.25,4.743885,maize,major
311.75,-13.25,5.005722,maize,major
312.75,-13.25,4.5909195,maize,major
313.25,-13.25,5.2209916,maize,major
313.75,-13.25,4.1520166,maize,major
13.75,-12.75,1.0277594,maize,major
14.25,-12.75,1.1510853,maize,major
14.75,-12.75,1.1776382,maize,major
15.25,-12.75,1.1395464,maize,major
15.75,-12.75,0.9136908,maize,major
16.25,-12.75,0.91424155,maize,major
16.75,-12.75,1.1187701,maize,major
17.25,-12.75,1.3411895,maize,major
18.25,-12.75,1.1209729,maize,major
18.75,-12.75,1.0713389,maize,major
19.25,-12.75,0.9825,maize,major
19.75,-12.75,1.1753243,maize,major
20.75,-12.75,0.8132707,maize,major
21.25,-12.75,0.6591538,maize,major
21.75,-12.75,0.50113976,maize,major
22.25,-12.75,0.5427427,maize,major
24.75,-12.75,3.8493712,maize,major
25.75,-12.75,3.3856795,maize,major
27.75,-12.75,2.9180675,maize,major
28.25,-12.75,2.6327288,maize,major
30.25,-12.75,2.7282372,maize,major
30.75,-12.75,2.4182563,maize,major
31.75,-12.75,2.93202,maize,major
32.25,-12.75,3.0844345,maize,major
32.75,-12.75,2.577931,maize,major
33.25,-12.75,1.8519855,maize,major
33.75,-12.75,1.2127874,maize,major
34.25,-12.75,1.7357031,maize,major
34.75,-12.75,1.0266047,maize,major
35.25,-12.75,0.99457765,maize,major
37.75,-12.75,1.107713,maize,major
49.25,-12.75,2.0412407,maize,major
142.25,-12.75,12.435558,maize,major
142.75,-12.75,10.277176,maize,major
291.25,-12.75,3.9040482,maize,major
291.75,-12.75,3.7063642,maize,major
292.25,-12.75,2.8622744,maize,major
292.75,-12.75,2.7228537,maize,major
293.25,-12.75,2.7061167,maize,major
294.75,-12.75,2.8392682,maize,major
295.25,-12.75,2.6354563,maize,major
295.75,-12.75,2.9958148,maize,major
299.75,-12.75,5.8978934,maize,major
301.75,-12.75,3.6831627,maize,major
302.25,-12.75,5.7904086,maize,major
302.75,-12.75,5.8896475,maize,major
303.25,-12.75,5.2886376,maize,major
303.75,-12.75,4.1263,maize,major
304.25,-12.75,3.6762218,maize,major
304.75,-12.75,4.7269015,maize,major
307.25,-12.75,5.936262,maize,major
307.75,-12.75,4.820177,maize,major
308.25,-12.75,4.482562,maize,major
308.75,-12.75,2.9485803,maize,major
309.25,-12.75,3.1036584,maize,major
309.75,-12.75,4.3241715,maize,major
14.25,-12.25,1.0314481,maize,major
14.75,-12.25,1.2899947,maize,major
15.25,-12.25,1.2513837,maize,major
15.75,-12.25,1.065151,maize,major
16.25,-12.25,0.9562116,maize,major
16.75,-12.25,0.93569356,maize,major
17.25,-12.25,1.0123718,maize,major
18.25,-12.25,1.0740707,maize,major
18.75,-12.25,1.1999565,maize,major
19.25,-12.25,1.1065471,maize,major
19.75,-12.25,1.0461738,maize,major
20.25,-12.25,0.97339356,maize,major
20.75,-12.25,0.70222443,maize,major
21.25,-12.25,0.4636875,maize,major
27.75,-12.25,2.079655,maize,major
28.75,-12.25,1.8981152,maize,major
29.25,-12.25,2.242256,maize,major
29.75,-12.25,1.5581408,maize,major
30.25,-12.25,2.5626392,maize,major
31.25,-12.25,2.6179738,maize,major
31.75,-12.25,3.133459,maize,major
32.25,-12.25,2.6427631,maize,major
32.75,-12.25,2.76375,maize,major
33.25,-12.25,1.4001155,maize,major
33.75,-12.25,1.0462898,maize,major
36.25,-12.25,0.98641366,maize,major
37.75,-12.25,1.7400281,maize,major
39.25,-12.25,1.1065563,maize,major
39.75,-12.25,1.1226794,maize,major
40.25,-12.25,0.9738165,maize,major
142.25,-12.25,11.042926,maize,major
142.75,-12.25,10.145937,maize,major
291.75,-12.25,3.658886,maize,major
293.25,-12.25,2.7767851,maize,major
293.75,-12.25,2.9054863,maize,major
294.25,-12.25,3.471302,maize,major
294.75,-12.25,4.7655807,maize,major
295.25,-12.25,5.9159317,maize,major
300.25,-12.25,5.860004,maize,major
301.25,-12.25,5.7940702,maize,major
301.75,-12.25,4.980233,maize,major
302.25,-12.25,5.4629936,maize,major
302.75,-12.25,5.814865,maize,major
303.25,-12.25,5.830924,maize,major
303.75,-12.25,4.260848,maize,major
304.25,-12.25,4.4848394,maize,major
304.75,-12.25,5.585729,maize,major
305.25,-12.25,7.030103,maize,major
307.25,-12.25,6.045985,maize,major
307.75,-12.25,5.2856584,maize,major
308.25,-12.25,4.4762735,maize,major
308.75,-12.25,4.579907,maize,major
14.25,-11.75,1.115603,maize,major
14.75,-11.75,1.2603678,maize,major
15.25,-11.75,1.0959673,maize,major
16.75,-11.75,0.93432045,maize,major
17.25,-11.75,1.092839,maize,major
18.25,-11.75,1.4017441,maize,major
18.75,-11.75,1.1561441,maize,major
19.75,-11.75,1.0543475,maize,major
20.25,-11.75,1.0828218,maize,major
20.75,-11.75,1.0423518,maize,major
21.25,-11.75,0.41949525,maize,major
21.75,-11.75,0.47519422,maize,major
22.25,-11.75,0.71126837,maize,major
27.25,-11.75,1.0554588,maize,major
29.25,-11.75,3.1433213,maize,major
29.75,-11.75,2.502894,maize,major
30.25,-11.75,1.9397864,maize,major
31.25,-11.75,2.896512,maize,major
31.75,-11.75,3.0653002,maize,major
32.25,-11.75,2.8959308,maize,major
32.75,-11.75,2.971705,maize,major
33.25,-11.75,1.572545,maize,major
35.25,-11.75,1.8431239,maize,major
35.75,-11.75,0.9034077,maize,major
36.25,-11.75,0.8824155,maize,major
36.75,-11.75,1.188502,maize,major
37.25,-11.75,1.6292831,maize,major
37.75,-11.75,1.883716,maize,major
38.25,-11.75,0.9718848,maize,major
38.75,-11.75,0.8962128,maize,major
39.25,-11.75,0.9934547,maize,major
39.75,-11.75,1.1256751,maize,major
291.75,-11.75,3.7783256,maize,major
292.75,-11.75,3.491659,maize,major
293.25,-11.75,3.3944893,maize,major
294.25,-11.75,5.367075,maize,major
300.25,-11.75,5.495723,maize,major
300.75,-11.75,5.519314,maize,major
301.25,-11.75,5.1063237,maize,major
301.75,-11.75,5.129781,maize,major
302.25,-11.75,5.103725,maize,major
302.75,-11.75,4.8236666,maize,major
303.25,-11.75,6.145657,maize,major
303.75,-11.75,5.865525,maize,major
304.25,-11.75,4.974657,maize,major
304.75,-11.75,4.545228,maize,major
305.25,-11.75,7.0485125,maize,major
307.75,-11.75,5.3287487,maize,major
308.25,-11.75,5.10931,maize,major
